datetime,open,high,low,close
2022-04-07 11:00:00,37486.1,37631.4,37477.85,37562.5
2023-06-09 14:15:00,43986.1,43994.8,43954.35,43987.1
2023-05-30 12:30:00,44295.1,44307.95,44264.4,44273.2
2022-04-05 14:00:00,38425.6,38437.0,38319.55,38379.9
2022-07-19 10:45:00,35484.6,35529.9,35455.15,35529.9
2022-06-27 14:15:00,33827.9,33857.15,33743.45,33817.1
2022-06-03 12:45:00,35640.9,35668.75,35533.4,35556.8
2023-07-07 15:00:00,45070.1,45073.9,44913.8,44920.6
2023-01-03 09:30:00,43296.9,43375.2,43296.9,43339.3
2022-06-07 15:00:00,34921.6,35027.85,34921.55,35000.2
2022-07-29 13:30:00,37511.0,37518.6,37413.95,37425.5
2022-11-04 12:45:00,41140.3,41177.9,41102.35,41173.9
2022-12-05 12:45:00,43251.8,43295.2,43240.55,43255.9
2022-10-11 13:45:00,38954.5,38986.4,38930.35,38949.9
2022-06-09 12:30:00,34847.8,34959.5,34844.6,34926.8
2022-04-18 13:15:00,36532.3,36600.55,36517.6,36561.2
2023-04-21 12:45:00,42110.4,42118.2,42048.6,42051.7
2023-01-10 11:15:00,42092.7,42137.85,42063.7,42086.1
2022-05-23 12:30:00,34743.1,34743.5,34639.35,34657.2
2023-02-23 13:00:00,39881.8,40045.1,39876.25,40005.1
2022-03-08 14:30:00,32639.3,32872.1,32639.35,32865.9
2023-04-19 14:45:00,42110.6,42152.9,42072.3,42096.9
2022-05-05 10:30:00,35825.6,35831.5,35774.1,35799.0
2022-07-22 11:00:00,36502.6,36504.55,36462.6,36491.1
2022-10-19 12:15:00,40361.6,40411.25,40335.55,40349.1
2023-02-17 13:15:00,40957.8,41036.2,40928.1,40999.9
2022-11-04 13:45:00,41178.2,41222.35,41139.3,41183.2
2022-02-14 10:45:00,37514.3,37557.75,37461.65,37549.1
2022-07-01 14:15:00,33410.4,33435.75,33400.0,33415.6
2022-09-05 14:15:00,39821.4,39852.85,39776.15,39834.6
2023-03-01 13:15:00,40584.4,40603.4,40523.35,40591.5
2022-05-16 09:45:00,33512.2,33772.55,33507.05,33651.9
2023-07-11 09:45:00,45017.8,45050.95,44989.55,44989.6
2022-04-12 13:00:00,37576.0,37578.0,37451.35,37470.4
2023-02-09 14:15:00,41527.6,41539.85,41487.0,41521.7
2023-06-22 14:30:00,43773.4,43808.9,43663.35,43803.1
2022-04-29 12:00:00,36642.0,36664.75,36602.45,36634.9
2023-01-25 14:00:00,41828.4,41915.6,41815.45,41863.5
2022-11-23 15:00:00,42841.2,42844.5,42710.3,42733.3
2022-09-06 13:15:00,39878.7,39899.1,39849.2,39871.6
2022-06-13 14:45:00,33327.8,33381.9,33284.5,33358.2
2022-09-02 14:45:00,39413.6,39414.25,39333.45,39357.8
2022-12-14 15:00:00,44060.4,44091.55,44046.1,44050.1
2022-10-31 12:45:00,41284.6,41287.5,41217.55,41267.4
2023-01-24 14:45:00,42662.0,42736.15,42640.65,42731.4
2023-01-24 13:00:00,42804.4,42819.25,42752.0,42766.0
2023-06-22 10:45:00,43943.6,43959.5,43903.5,43905.6
2023-03-20 12:45:00,39153.3,39158.9,38989.4,39031.9
2023-02-21 15:15:00,40672.1,40705.75,40645.25,40696.1
2022-06-20 15:15:00,32705.8,32770.45,32687.8,32699.4
2023-01-31 14:30:00,40537.1,40577.25,40487.35,40544.4
2022-06-08 14:45:00,34905.8,34962.4,34831.75,34896.4
2023-07-19 11:30:00,45550.9,45554.6,45475.9,45512.4
2023-01-27 12:45:00,40313.1,40347.9,40238.35,40291.2
2023-06-14 15:00:00,44022.6,44038.0,43993.7,43994.0
2022-12-28 11:45:00,42964.9,42995.8,42956.35,42969.9
2022-09-22 10:00:00,41010.4,41013.8,40851.3,40881.8
2022-02-22 09:15:00,36833.0,37233.8,36818.1,37064.6
2023-01-11 10:30:00,42248.6,42272.9,42176.75,42186.8
2022-06-10 12:15:00,34608.0,34612.1,34581.25,34586.9
2022-02-24 11:45:00,36214.7,36214.7,36082.1,36102.6
2022-12-09 10:45:00,43725.6,43736.6,43673.35,43710.1
2022-03-04 13:45:00,34936.6,35005.85,34819.85,34953.2
2023-05-03 14:00:00,43230.9,43262.65,43219.75,43240.6
2022-11-03 13:00:00,41255.1,41358.65,41236.3,41351.4
2023-03-29 09:30:00,39702.9,39732.3,39648.7,39716.4
2023-05-17 15:15:00,43701.9,43763.05,43694.8,43748.9
2023-05-16 15:00:00,43988.1,44021.65,43856.75,43883.7
2023-02-01 12:15:00,41226.9,41534.9,41169.7,41481.6
2022-05-26 12:00:00,34486.9,34559.75,34468.2,34535.2
2022-09-21 10:45:00,41327.1,41372.5,41311.45,41339.7
2022-03-28 09:15:00,35488.7,35572.85,35078.4,35109.9
2022-09-30 12:00:00,38420.2,38470.35,38348.1,38405.4
2023-03-01 10:00:00,40503.4,40598.2,40503.4,40533.6
2023-03-28 13:45:00,39469.4,39482.9,39396.9,39441.9
2022-12-13 10:15:00,43870.8,43941.7,43865.85,43931.9
2022-10-12 14:00:00,38962.4,39050.6,38962.35,39014.6
2022-11-24 09:30:00,42828.2,42950.55,42828.25,42943.4
2022-08-03 10:45:00,37818.9,37826.4,37766.85,37793.6
2022-07-01 09:30:00,33129.1,33161.0,33101.9,33150.2
2022-04-21 12:15:00,36603.1,36605.75,36564.95,36569.2
2023-07-12 14:00:00,44822.6,44858.6,44799.95,44803.4
2022-05-20 14:45:00,34276.9,34351.6,34257.65,34331.8
2023-04-19 10:15:00,42195.4,42211.8,42169.45,42196.1
2022-02-25 11:30:00,36600.9,36636.5,36520.7,36544.5
2022-08-29 14:30:00,38280.9,38315.9,38222.8,38313.1
2022-06-13 13:00:00,33288.4,33343.0,33244.1,33309.0
2023-05-22 14:15:00,43874.1,43887.85,43777.55,43789.4
2022-09-01 12:30:00,39415.1,39456.4,39383.55,39454.2
2023-06-07 09:15:00,44318.7,44346.3,44231.35,44265.6
2022-02-15 10:15:00,36785.4,36892.65,36770.05,36787.3
2022-12-19 14:15:00,43346.2,43391.8,43342.15,43363.6
2022-10-28 10:30:00,41220.3,41282.0,41202.25,41211.4
2022-10-28 14:15:00,40875.4,40987.1,40867.0,40972.4
2023-03-02 10:30:00,40626.1,40704.75,40621.5,40689.8
2022-05-12 09:30:00,34038.4,34089.4,33837.65,33887.8
2022-02-16 12:45:00,38222.2,38258.7,38106.9,38144.8
2022-12-23 14:15:00,41729.1,41763.35,41673.55,41753.1
2023-05-09 12:15:00,43471.2,43495.05,43439.1,43465.6
2023-02-10 13:00:00,41549.0,41581.6,41510.45,41548.4
2022-12-26 14:30:00,42567.1,42846.15,42561.4,42769.2
2022-10-06 11:00:00,39445.1,39503.15,39427.65,39428.4
2022-12-16 09:15:00,43261.8,43541.65,43233.55,43484.2
2023-04-17 13:00:00,42213.8,42224.55,42116.5,42157.6
2023-01-09 09:30:00,42352.2,42462.25,42352.25,42420.6
2022-05-12 11:00:00,33824.5,33835.8,33725.75,33736.7
2023-04-18 12:30:00,42404.8,42464.35,42399.0,42457.9
2022-07-08 12:00:00,35044.3,35075.3,35032.55,35064.9
2022-07-29 15:00:00,37410.6,37519.8,37407.45,37519.6
2022-05-10 11:45:00,34396.7,34437.5,34367.7,34436.7
2023-02-21 10:45:00,40864.1,40901.3,40837.15,40858.4
2023-01-30 11:30:00,39963.8,40022.4,39935.05,39982.9
2023-06-28 11:15:00,44278.4,44362.35,44264.85,44359.4
2023-03-08 11:00:00,41252.9,41286.9,41211.05,41225.8
2023-04-19 13:00:00,42228.8,42243.05,42141.5,42146.3
2023-06-09 12:45:00,44094.2,44094.2,44030.5,44045.2
2022-04-25 14:15:00,36092.6,36094.7,35957.9,36028.4
2022-08-03 13:30:00,37877.4,37877.35,37719.25,37767.9
2022-08-19 15:15:00,39015.4,39040.85,38895.2,38900.1
2022-05-04 09:15:00,36266.1,36309.3,36168.25,36270.1
2023-02-24 15:00:00,39855.3,39963.5,39854.8,39944.2
2023-07-10 15:15:00,44883.4,44924.75,44849.65,44869.4
2022-07-26 14:30:00,36453.7,36501.5,36426.8,36426.8
2023-04-20 12:15:00,42264.1,42306.85,42242.2,42297.6
2022-12-09 11:00:00,43710.4,43736.4,43699.1,43705.0
2022-06-10 15:00:00,34437.9,34532.45,34437.95,34515.1
2023-05-08 13:00:00,43263.6,43279.1,43226.25,43277.1
2022-06-13 12:15:00,33349.0,33403.1,33303.05,33303.4
2022-06-09 10:15:00,34688.9,34833.25,34659.1,34828.8
2022-10-28 11:45:00,40994.6,41041.9,40954.6,40996.4
2023-07-18 13:45:00,45503.6,45552.95,45423.7,45534.6
2022-05-18 12:15:00,34460.8,34460.8,34284.0,34297.9
2023-04-06 09:30:00,40898.4,40908.05,40820.55,40882.3
2022-03-22 09:30:00,35708.4,35742.2,35650.4,35653.1
2023-02-28 12:00:00,40245.5,40301.35,40221.4,40301.3
2022-07-13 09:45:00,35243.9,35259.9,35205.2,35218.3
2022-02-14 15:00:00,36995.8,37018.3,36843.85,36898.4
2023-07-13 14:30:00,44813.6,44853.05,44674.35,44706.6
2023-03-01 10:15:00,40531.4,40605.35,40499.65,40598.9
2022-08-29 14:15:00,38332.4,38348.2,38274.4,38278.9
2022-08-30 11:15:00,38909.7,38924.0,38868.6,38881.2
2023-06-30 10:30:00,44541.1,44573.75,44522.75,44569.8
2023-07-19 15:00:00,45653.9,45707.4,45642.7,45655.2
2023-03-06 10:30:00,41586.1,41614.05,41547.8,41577.0
2022-10-10 14:45:00,38975.7,39119.4,38975.7,39079.5
2022-08-23 13:15:00,38441.8,38499.95,38441.8,38484.9
2022-03-08 10:30:00,32825.4,32826.35,32542.3,32615.2
2023-02-13 14:15:00,41312.1,41334.25,41277.35,41319.6
2022-08-24 12:45:00,38816.3,38817.45,38680.95,38701.3
2022-06-29 14:00:00,33329.2,33366.3,33323.85,33347.6
2023-03-13 10:30:00,40445.9,40516.0,40416.35,40480.1
2022-03-09 10:15:00,33142.2,33276.7,33141.65,33220.1
2023-02-07 12:00:00,41413.5,41447.95,41367.5,41371.6
2022-06-03 11:15:00,35696.4,35709.25,35668.85,35708.2
2022-07-04 11:15:00,33726.1,33765.85,33715.3,33762.1
2022-03-21 09:45:00,36191.4,36219.5,36111.35,36131.6
2022-02-25 10:30:00,36424.7,36629.4,36404.9,36618.7
2022-06-06 12:45:00,35344.8,35412.55,35326.45,35385.4
2023-01-16 14:15:00,42196.4,42215.5,42109.15,42126.1
2023-02-27 13:00:00,40175.6,40207.65,40075.45,40081.2
2023-05-02 12:00:00,43449.9,43465.3,43420.2,43461.8
2022-12-06 11:45:00,43164.7,43172.9,43142.3,43150.6
2023-01-16 09:30:00,42606.9,42626.35,42498.8,42573.1
2022-02-28 14:45:00,36089.7,36139.85,36052.8,36106.6
2022-03-21 12:30:00,36143.7,36144.75,35958.65,35982.6
2023-01-02 13:45:00,43162.6,43174.85,43110.6,43121.2
2023-06-28 11:00:00,44251.9,44288.7,44235.1,44280.9
2022-08-12 11:00:00,38888.7,38918.45,38882.25,38911.1
2022-10-03 10:45:00,38229.1,38279.65,38212.1,38251.4
2022-09-13 14:15:00,40844.2,40855.9,40776.6,40847.8
2022-12-02 13:00:00,42992.1,43059.0,42988.65,43048.3
2022-02-17 10:45:00,37714.6,37868.25,37665.35,37866.5
2022-09-20 15:15:00,41441.6,41497.35,41399.25,41414.7
2022-09-02 13:15:00,39462.5,39503.7,39447.55,39461.6
2023-03-28 10:45:00,39338.9,39402.55,39326.1,39335.1
2022-03-22 09:45:00,35651.6,35687.25,35523.35,35556.1
2022-03-29 11:00:00,35804.2,35861.65,35766.9,35809.1
2022-10-27 13:15:00,41277.4,41358.5,41269.9,41340.6
2023-05-16 10:15:00,44116.6,44123.5,44048.45,44058.6
2022-12-26 11:30:00,42146.1,42271.1,42144.25,42270.9
2022-04-18 12:45:00,36623.2,36645.4,36513.35,36525.4
2023-05-17 13:45:00,43495.9,43581.65,43478.85,43552.1
2022-08-11 15:15:00,38843.7,38880.05,38830.25,38835.1
2023-01-12 10:30:00,41950.9,41973.8,41880.05,41950.5
2022-06-03 10:15:00,35748.2,35768.45,35710.95,35718.1
2023-06-28 12:45:00,44274.2,44377.1,44256.6,44358.1
2022-11-18 14:30:00,42365.2,42380.95,42305.4,42380.4
2022-07-21 09:15:00,36026.6,36027.3,35887.35,35990.7
2023-05-11 14:15:00,43573.9,43672.05,43539.85,43601.6
2023-07-06 10:00:00,45164.5,45220.95,45131.8,45182.5
2022-04-04 10:30:00,38645.1,38683.0,38484.7,38490.9
2023-07-13 13:00:00,45022.9,45039.25,44961.5,45007.1
2022-04-20 12:15:00,36327.9,36404.15,36327.9,36403.6
2022-06-24 10:00:00,33600.6,33639.6,33527.65,33580.4
2022-12-29 14:15:00,42892.1,42906.6,42853.45,42853.4
2022-05-02 10:00:00,35976.6,36057.75,35879.85,35894.2
2022-03-31 15:15:00,36366.5,36386.15,36328.85,36371.0
2023-03-16 14:45:00,39220.6,39248.05,39042.0,39097.4
2023-02-20 11:00:00,41143.9,41146.75,41082.05,41094.2
2022-12-14 13:30:00,44090.8,44110.15,44062.25,44098.9
2023-06-19 10:45:00,43740.8,43741.6,43667.3,43684.5
2023-06-26 15:15:00,43667.2,43671.8,43588.9,43653.6
2022-02-24 10:45:00,36230.6,36257.05,36148.85,36199.8
2022-10-06 12:15:00,39443.6,39493.1,39420.85,39424.8
2022-03-08 14:45:00,32865.9,33121.65,32865.9,33107.4
2023-01-17 12:00:00,42276.4,42276.7,42207.45,42248.1
2022-08-30 13:45:00,39254.0,39325.8,39226.55,39244.5
2022-02-24 12:00:00,36100.9,36160.7,36058.75,36152.8
2022-08-03 12:00:00,37758.4,37762.95,37725.05,37744.9
2022-11-07 13:15:00,41494.4,41517.55,41369.85,41370.6
2023-06-19 12:45:00,43688.8,43707.95,43654.7,43662.5
2023-03-16 15:00:00,39098.4,39165.0,38990.25,39100.2
2022-11-28 13:15:00,43114.1,43124.6,43060.9,43079.0
2022-10-17 12:15:00,39721.5,39767.3,39692.2,39739.7
2022-03-09 11:45:00,33139.6,33228.9,33096.75,33228.5
2022-02-23 10:30:00,37569.6,37575.55,37474.35,37501.4
2022-04-25 10:00:00,35940.8,36229.95,35890.6,36145.5
2022-05-31 13:30:00,35692.7,35816.85,35692.7,35778.1
2022-07-11 11:00:00,35317.4,35320.5,35282.35,35306.0
2023-06-12 15:15:00,43944.4,43960.65,43929.0,43956.4
2022-10-24 18:30:00,41266.9,41320.4,41266.95,41311.9
2023-02-21 12:00:00,40883.9,40908.15,40697.15,40765.9
2023-06-13 15:00:00,44024.4,44103.75,44010.95,44095.1
2023-07-17 13:00:00,44831.1,44973.9,44819.4,44973.8
2022-09-16 12:45:00,41030.6,41058.2,40943.25,40999.1
2023-01-11 11:45:00,42118.6,42275.55,42116.55,42252.1
2022-12-20 12:45:00,43129.1,43140.6,43083.15,43096.7
2023-03-17 11:15:00,39098.6,39168.55,39081.25,39121.1
2022-07-05 12:15:00,34334.1,34355.15,34327.1,34347.9
2022-09-05 10:15:00,39785.3,39823.95,39768.85,39791.1
2022-06-15 15:00:00,33355.4,33375.3,33292.3,33347.1
2023-04-27 13:30:00,42949.1,42980.85,42905.35,42946.3
2022-12-20 09:15:00,43152.6,43350.25,43134.95,43275.4
2022-02-24 14:30:00,35779.3,35849.5,35710.55,35715.0
2023-03-08 12:45:00,41303.5,41337.85,41284.3,41322.5
2023-06-14 12:30:00,44009.1,44031.5,43972.55,43972.6
2023-01-12 12:15:00,41948.9,41985.75,41933.7,41944.2
2023-01-27 15:00:00,40265.6,40361.8,40265.55,40360.6
2022-02-21 13:00:00,37946.4,38036.15,37946.45,38022.6
2022-10-18 12:00:00,40307.0,40360.65,40294.15,40343.2
2022-05-20 15:00:00,34332.6,34358.05,34278.4,34290.8
2022-06-17 12:15:00,32661.2,32769.7,32642.35,32749.2
2022-08-02 14:00:00,37987.4,38083.35,37982.55,38030.4
2022-11-22 10:30:00,42393.2,42404.55,42373.5,42393.9
2022-11-17 12:45:00,42510.9,42535.6,42484.8,42535.5
2022-11-14 12:15:00,42001.1,42043.65,41997.5,42034.1
2022-06-13 09:30:00,33412.1,33414.1,33344.15,33361.6
2023-03-17 14:15:00,39212.6,39230.5,39082.05,39136.9
2022-11-03 13:15:00,41351.7,41396.35,41333.6,41357.6
2022-07-25 12:45:00,36540.1,36602.9,36528.2,36584.9
2023-07-17 12:15:00,44772.4,44820.4,44760.2,44772.2
2022-07-18 11:15:00,34944.2,34993.5,34935.25,34973.4
2022-10-11 09:30:00,38911.9,39013.9,38868.0,38958.4
2023-04-26 13:15:00,42704.4,42737.9,42653.65,42693.4
2022-09-16 12:30:00,41028.1,41124.0,41017.95,41030.0
2022-10-24 18:15:00,41348.4,41427.25,41201.15,41271.0
2022-05-11 15:00:00,34696.9,34712.05,34575.35,34683.5
2022-06-28 12:45:00,33714.6,33723.25,33658.95,33670.0
2022-07-07 13:00:00,34728.0,34811.35,34726.95,34789.0
2022-09-01 12:00:00,39385.1,39514.05,39358.9,39479.4
2022-02-04 15:00:00,38747.1,38888.8,38747.1,38820.5
2023-05-23 11:15:00,44053.4,44062.15,43987.05,44003.9
2022-08-11 09:15:00,38712.9,38764.85,38648.9,38712.0
2022-05-05 14:45:00,35263.4,35396.65,35226.15,35293.4
2023-01-06 14:15:00,41982.9,42090.35,41877.0,42013.1
2022-08-18 15:00:00,39612.7,39683.3,39594.3,39650.9
2022-03-23 13:00:00,36201.5,36316.65,36174.7,36271.8
2022-05-09 14:45:00,34384.8,34508.3,34284.55,34297.7
2022-02-09 09:45:00,38412.9,38530.55,38412.95,38461.2
2022-11-02 10:30:00,41378.4,41379.5,41314.5,41318.1
2022-03-10 13:00:00,34963.4,34963.4,34771.05,34868.1
2022-12-23 10:45:00,41908.6,41984.7,41886.9,41968.0
2022-02-08 14:45:00,37789.9,37960.3,37746.75,37951.6
2022-06-20 09:30:00,32681.1,32704.5,32470.7,32479.2
2022-05-24 13:45:00,34413.4,34423.4,34335.9,34377.1
2022-12-09 09:15:00,43765.3,43789.8,43657.8,43722.1
2022-07-26 10:45:00,36392.9,36468.3,36380.5,36465.8
2022-07-08 10:15:00,35101.7,35144.2,35093.1,35133.9
2023-06-23 11:30:00,43677.9,43746.55,43675.3,43711.4
2023-07-07 09:45:00,45187.9,45222.9,45134.8,45221.8
2023-01-30 11:45:00,39983.6,40169.2,39973.0,40152.1
2023-04-25 10:15:00,42805.2,42836.1,42752.2,42759.6
2023-02-23 15:15:00,39971.7,40088.15,39965.45,40076.1
2023-04-24 11:00:00,42359.3,42406.05,42341.95,42397.0
2023-01-19 12:15:00,42363.9,42382.75,42328.95,42357.3
2022-12-23 09:30:00,41986.4,42085.45,41985.75,42053.2
2022-05-05 13:30:00,35662.3,35706.55,35442.45,35454.1
2022-06-08 12:00:00,35322.7,35352.2,35308.7,35317.9
2022-08-22 12:15:00,38381.3,38424.75,38380.0,38406.8
2022-08-12 13:15:00,39018.6,39023.7,38986.4,39014.9
2022-07-21 13:15:00,36199.4,36233.0,36147.35,36162.9
2023-01-27 10:00:00,40903.9,40903.95,40661.4,40689.0
2023-02-02 15:15:00,40642.6,40748.15,40616.9,40722.4
2022-12-13 11:15:00,43923.9,43963.0,43918.55,43959.2
2022-05-16 15:15:00,33547.9,33651.3,33521.05,33643.4
2022-08-24 12:15:00,38798.6,38853.9,38762.55,38831.9
2022-05-06 11:15:00,34443.4,34477.8,34409.0,34424.6
2022-04-08 12:45:00,37694.2,37730.7,37621.45,37641.8
2023-02-16 10:00:00,41869.1,41896.4,41850.45,41854.6
2022-07-14 11:30:00,34815.4,34835.1,34746.3,34788.6
2022-10-25 14:15:00,41333.1,41372.4,41306.35,41314.9
2023-04-11 10:30:00,41280.4,41312.8,41237.2,41252.1
2023-05-19 11:30:00,43638.1,43684.35,43606.7,43681.2
2022-04-12 10:00:00,37362.6,37392.15,37312.15,37347.6
2022-09-08 10:15:00,39933.1,39988.15,39911.8,39939.1
2022-02-18 13:15:00,37755.3,37794.1,37669.0,37716.7
2023-04-05 10:15:00,40916.4,40932.4,40862.8,40901.8
2022-11-14 15:00:00,42111.1,42135.95,42064.7,42075.6
2022-11-22 10:15:00,42381.9,42405.1,42377.95,42389.9
2022-08-08 09:15:00,37847.4,37898.1,37681.45,37794.6
2022-08-18 10:45:00,39550.4,39577.9,39539.65,39571.2
2022-05-16 09:30:00,33383.5,33580.2,33382.35,33509.1
2023-01-19 10:45:00,42396.1,42403.45,42324.2,42378.2
2022-07-08 14:45:00,35047.2,35091.5,35029.35,35086.8
2022-01-28 13:30:00,38249.9,38297.0,38116.6,38133.4
2022-04-20 13:45:00,36347.9,36394.3,36114.05,36184.4
2022-11-18 10:00:00,42496.1,42506.0,42422.55,42438.8
2022-05-16 10:15:00,33668.6,33718.0,33604.75,33683.2
2022-03-10 10:15:00,35192.4,35374.15,35192.35,35340.1
2022-09-19 09:15:00,40685.6,40801.3,40509.9,40710.6
2023-06-23 11:15:00,43734.4,43734.65,43673.45,43681.1
2022-03-24 12:00:00,35689.9,35713.7,35594.45,35618.9
2022-03-11 09:15:00,34331.0,34620.15,34094.3,34611.7
2022-12-28 12:45:00,42902.2,42939.3,42881.05,42902.4
2022-12-14 12:15:00,44136.8,44151.8,44120.4,44134.2
2022-02-08 10:45:00,37481.2,37587.95,37397.35,37403.1
2022-07-20 13:15:00,35999.8,36075.95,35955.75,36061.9
2023-05-23 13:15:00,44012.8,44066.7,43975.8,44040.4
2023-04-25 09:15:00,42731.6,42739.7,42601.5,42621.9
2023-02-08 14:00:00,41537.2,41575.65,41499.55,41554.1
2023-04-12 09:15:00,41426.0,41442.25,41332.0,41363.9
2023-04-18 13:45:00,42202.8,42240.8,42114.35,42239.8
2022-07-12 12:30:00,35228.6,35316.85,35220.4,35296.0
2022-07-05 14:15:00,34079.1,34106.45,34025.9,34073.4
2022-06-07 09:45:00,35046.3,35057.35,35010.2,35037.8
2023-02-24 13:45:00,39987.4,40063.35,39954.35,40028.2
2022-05-26 15:15:00,35088.6,35222.05,35087.25,35199.2
2022-04-29 14:45:00,36360.6,36429.35,36298.2,36396.9
2022-06-16 11:30:00,33270.2,33320.75,33135.6,33175.2
2022-11-18 12:30:00,42297.1,42337.5,42283.1,42322.9
2022-11-07 14:00:00,41407.2,41483.55,41407.2,41453.9
2022-09-15 13:45:00,41264.1,41343.1,41209.05,41339.6
2022-11-11 12:00:00,42235.2,42237.9,42182.65,42200.9
2023-04-11 15:00:00,41369.9,41389.75,41306.7,41383.4
2022-09-01 13:00:00,39340.4,39371.75,39247.55,39292.8
2022-05-18 14:15:00,34218.2,34262.95,34152.05,34227.9
2022-02-22 09:30:00,37065.1,37161.7,36970.1,37015.6
2023-03-20 09:30:00,39292.6,39314.8,39213.05,39267.1
2023-05-04 14:00:00,43450.1,43484.2,43425.6,43478.6
2022-08-01 11:15:00,37710.9,37750.4,37692.8,37722.8
2022-07-01 12:45:00,33318.0,33390.35,33287.2,33361.9
2022-09-08 14:45:00,40228.4,40265.75,40210.3,40211.9
2023-02-22 12:30:00,40111.6,40116.85,40050.0,40080.9
2022-09-26 11:00:00,38553.6,38576.2,38492.2,38537.5
2022-02-18 12:00:00,37632.4,37695.75,37586.55,37681.6
2022-05-23 11:15:00,34636.9,34729.6,34634.75,34712.6
2023-03-20 11:00:00,39375.9,39439.25,39243.6,39313.6
2023-05-16 09:30:00,43976.4,43983.15,43851.05,43962.2
2022-05-24 14:45:00,34256.8,34436.4,34229.75,34361.6
2023-04-20 13:00:00,42255.9,42257.95,42140.7,42203.4
2022-08-22 14:45:00,38317.2,38378.25,38297.15,38332.5
2022-03-03 09:15:00,35621.1,35804.15,35518.2,35524.9
2022-07-05 10:45:00,34311.1,34314.05,34257.4,34301.7
2022-03-02 10:15:00,35285.1,35355.1,35215.2,35232.9
2022-10-31 13:00:00,41266.9,41330.2,41266.9,41284.0
2022-08-22 11:30:00,38338.6,38358.45,38323.75,38339.2
2022-06-24 10:45:00,33615.2,33636.6,33585.65,33629.6
2023-02-28 10:00:00,40295.6,40314.0,40235.8,40287.7
2022-05-26 10:15:00,34566.4,34614.95,34504.45,34507.9
2022-04-21 14:15:00,36665.2,36784.85,36664.3,36784.1
2023-01-12 10:00:00,42197.4,42204.75,42076.55,42124.9
2022-09-23 09:15:00,40429.4,40528.4,40164.85,40170.0
2022-06-02 12:00:00,35504.8,35520.3,35477.6,35495.9
2023-06-09 14:45:00,43986.7,44021.55,43962.25,44001.5
2022-03-23 09:30:00,36681.5,36731.15,36523.8,36558.6
2023-05-16 10:30:00,44056.4,44089.55,43986.8,44084.9
2022-04-01 11:30:00,36746.9,36772.55,36732.95,36763.8
2023-04-11 12:45:00,41313.9,41345.05,41289.15,41314.4
2022-06-14 12:30:00,33424.6,33439.05,33378.75,33390.7
2023-03-31 12:15:00,40458.6,40483.2,40417.7,40448.9
2022-08-11 13:45:00,38870.3,38896.85,38865.7,38887.3
2023-05-22 09:30:00,43942.3,44026.75,43917.8,44002.4
2023-02-09 13:15:00,41309.8,41352.85,41283.65,41328.1
2022-02-15 14:45:00,38016.9,38189.25,38016.85,38053.0
2022-10-06 15:15:00,39296.4,39298.25,39232.9,39239.2
2022-05-17 12:30:00,34108.6,34130.8,34070.85,34099.5
2022-06-24 13:15:00,33666.6,33672.7,33586.9,33618.3
2022-03-30 10:00:00,36236.4,36256.0,36199.6,36227.9
2022-07-20 12:30:00,36110.9,36154.3,36088.6,36138.4
2023-03-15 13:00:00,39390.8,39433.1,39309.5,39342.0
2023-02-23 12:30:00,39826.2,39857.1,39787.9,39801.1
2022-04-11 12:15:00,37827.5,37858.9,37763.7,37763.7
2022-05-04 11:15:00,36076.5,36161.6,36037.95,36126.6
2023-06-13 13:45:00,44059.9,44069.8,43956.75,43958.6
2022-09-12 09:30:00,40430.3,40549.95,40377.9,40549.9
2022-08-05 14:45:00,37891.6,37988.55,37888.85,37916.5
2022-09-20 09:15:00,41304.1,41462.9,41207.3,41405.8
2023-06-26 14:00:00,43579.6,43621.45,43559.9,43598.9
2023-05-17 14:45:00,43617.9,43671.45,43573.4,43622.8
2023-03-15 15:15:00,39039.1,39058.4,38934.65,39020.8
2022-07-20 09:15:00,36061.3,36067.0,35914.9,35976.3
2023-02-21 11:15:00,40881.2,40946.2,40872.65,40911.2
2022-05-16 12:15:00,33473.2,33649.35,33456.9,33565.5
2023-04-25 11:00:00,42789.9,42848.5,42773.95,42814.1
2022-03-21 14:45:00,35989.2,36016.6,35958.9,35960.4
2023-03-22 14:45:00,39877.7,39941.65,39858.2,39935.4
2023-01-09 11:15:00,42544.2,42605.95,42515.25,42588.8
2022-03-22 11:30:00,35639.1,35654.0,35526.9,35569.1
2023-03-27 10:30:00,39516.9,39525.1,39369.5,39376.3
2023-05-23 10:30:00,44004.5,44042.7,43993.75,44039.9
2022-03-24 09:30:00,35675.5,35714.1,35626.15,35678.5
2022-02-09 10:30:00,38360.0,38422.8,38283.35,38405.9
2023-07-07 09:15:00,45118.1,45224.0,45065.7,45211.8
2022-03-04 11:45:00,34243.9,34369.8,34226.25,34349.5
2022-12-26 13:45:00,42385.9,42407.15,42354.2,42369.4
2022-03-16 11:30:00,35596.9,35706.6,35594.45,35663.4
2022-05-10 14:00:00,34594.6,34748.0,34583.7,34696.4
2022-11-30 09:30:00,43203.2,43227.55,43142.25,43144.2
2022-06-16 12:00:00,33142.0,33142.0,33033.7,33108.6
2023-05-04 15:00:00,43582.6,43728.1,43573.3,43719.8
2023-02-03 13:45:00,41106.8,41121.35,41007.15,41104.0
2023-05-08 10:30:00,43263.6,43284.1,43224.8,43276.1
2022-05-13 15:15:00,33093.9,33233.35,33052.0,33086.4
